temporada,fase,rodada,grupo,perna,data,mandante,pais_mandante,nome_curto_mandante,visitante,pais_visitante,nome_curto_visitante,gols_mandante,gols_visitante,resultado,gols_intervalo_mandante,gols_intervalo_visitante,penaltis_mandante,penaltis_visitante,vencedor_penaltis,prorrogacao,observacao,fonte
2016,Finals,Quarterfinals,,1,2016-05-17,Independiente del Valle,ECU,Independiente del Valle,Pumas UNAM,MEX,Pumas UNAM,2.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2016,Finals,Quarterfinals,,2,2016-05-18,Atlético Mineiro,BRA,Atlético Mineiro,São Paulo FC,BRA,São Paulo,2.0,1.0,mandante,2.0,1.0,,,,False,,openfootball
2016,Finals,Quarterfinals,,2,2016-05-19,Boca Juniors,ARG,Boca Juniors,Nacional,URU,Nacional,1.0,1.0,empate,0.0,1.0,4.0,3.0,Boca Juniors,False,,openfootball
2016,Finals,Quarterfinals,,2,2016-05-19,Atlético Nacional,COL,Atlético Nacional,Rosario Central,ARG,Rosario Central,3.0,1.0,mandante,1.0,1.0,,,,False,,openfootball
2016,Finals,Quarterfinals,,2,2016-05-24,Pumas UNAM,MEX,Pumas UNAM,Independiente del Valle,ECU,Independiente del Valle,2.0,1.0,mandante,2.0,0.0,3.0,5.0,Independiente del Valle,False,,openfootball
2016,Finals,Semifinals,,1,2016-07-06,São Paulo FC,BRA,São Paulo,Atlético Nacional,COL,Atlético Nacional,0.0,2.0,visitante,0.0,0.0,,,,False,,openfootball
2016,Finals,Semifinals,,1,2016-07-07,Independiente del Valle,ECU,Independiente del Valle,Boca Juniors,ARG,Boca Juniors,2.0,1.0,mandante,0.0,1.0,,,,False,,openfootball
2016,Finals,Semifinals,,2,2016-07-13,Atlético Nacional,COL,Atlético Nacional,São Paulo FC,BRA,São Paulo,2.0,1.0,mandante,1.0,1.0,,,,False,,openfootball
2016,Finals,Semifinals,,2,2016-07-14,Boca Juniors,ARG,Boca Juniors,Independiente del Valle,ECU,Independiente del Valle,2.0,3.0,visitante,1.0,1.0,,,,False,,openfootball
2016,Finals,Final,,1,2016-07-20,Independiente del Valle,ECU,Independiente del Valle,Atlético Nacional,COL,Atlético Nacional,1.0,1.0,empate,0.0,1.0,,,,False,,openfootball
2016,Finals,Final,,2,2016-07-27,Atlético Nacional,COL,Atlético Nacional,Independiente del Valle,ECU,Independiente del Valle,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2017,Qualifying,Round 1,,1,2017-01-23,Universitario de Sucre,BOL,Universitario de Sucre,Montevideo Wanderers,URU,Montevideo Wanderers,3.0,2.0,mandante,2.0,1.0,,,,False,,openfootball
2017,Qualifying,Round 1,,1,2017-01-23,Deportivo Capiatá,PAR,Deportivo Capiatá,Deportivo Táchira,VEN,Deportivo Táchira,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2017,Qualifying,Round 1,,1,2017-01-23,Deportivo Municipal,PER,Deportivo Municipal,Independiente del Valle,ECU,Independiente del Valle,0.0,1.0,visitante,0.0,1.0,,,,False,,openfootball
2017,Qualifying,Round 1,,2,2017-01-27,Montevideo Wanderers,URU,Montevideo Wanderers,Universitario de Sucre,BOL,Universitario de Sucre,5.0,2.0,mandante,2.0,1.0,,,,False,,openfootball
2017,Qualifying,Round 1,,2,2017-01-27,Independiente del Valle,ECU,Independiente del Valle,Deportivo Municipal,PER,Deportivo Municipal,2.0,2.0,empate,0.0,1.0,,,,False,,openfootball
2017,Qualifying,Round 1,,2,2017-01-27,Deportivo Táchira,VEN,Deportivo Táchira,Deportivo Capiatá,PAR,Deportivo Capiatá,0.0,0.0,empate,,,,,,False,,openfootball
2017,Qualifying,Round 2,,1,2017-01-31,CA Cerro,URU,Cerro (URU),Unión Española,CHI,Unión Española,2.0,3.0,visitante,1.0,2.0,,,,False,,openfootball
2017,Qualifying,Round 2,,1,2017-01-31,Carabobo FC,VEN,Carabobo,Atlético Junior,COL,Junior,0.0,1.0,visitante,0.0,1.0,,,,False,,openfootball
2017,Qualifying,Round 2,,1,2017-01-31,Atlético Tucumán,ARG,Atlético Tucumán,El Nacional,ECU,El Nacional,2.0,2.0,empate,1.0,1.0,,,,False,,openfootball
2017,Qualifying,Round 2,,1,2017-02-01,Athletico Paranaense,BRA,Athletico-PR,Millonarios,COL,Millonarios,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2017,Qualifying,Round 2,,1,2017-02-01,Botafogo RJ,BRA,Botafogo,Colo-Colo,CHI,Colo-Colo,2.0,1.0,mandante,2.0,0.0,,,,False,,openfootball
2017,Qualifying,Round 2,,1,2017-02-02,Montevideo Wanderers,URU,Montevideo Wanderers,The Strongest,BOL,The Strongest,0.0,2.0,visitante,0.0,1.0,,,,False,,openfootball
2017,Qualifying,Round 2,,1,2017-02-02,Independiente del Valle,ECU,Independiente del Valle,Club Olimpia,PAR,Olimpia,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2017,Qualifying,Round 2,,1,2017-02-02,Deportivo Capiatá,PAR,Deportivo Capiatá,Universitario de Deportes,PER,Universitario,1.0,3.0,visitante,0.0,2.0,,,,False,,openfootball
2017,Qualifying,Round 2,,2,2017-02-07,Atlético Junior,COL,Junior,Carabobo FC,VEN,Carabobo,3.0,0.0,mandante,2.0,0.0,,,,False,,openfootball
2017,Qualifying,Round 2,,2,2017-02-07,Unión Española,CHI,Unión Española,CA Cerro,URU,Cerro (URU),2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2017,Qualifying,Round 2,,2,2017-02-07,El Nacional,ECU,El Nacional,Atlético Tucumán,ARG,Atlético Tucumán,0.0,1.0,visitante,0.0,0.0,,,,False,,openfootball
2017,Qualifying,Round 2,,2,2017-02-08,Millonarios,COL,Millonarios,Athletico Paranaense,BRA,Athletico-PR,1.0,0.0,mandante,0.0,0.0,2.0,4.0,Athletico Paranaense,False,,openfootball
2017,Qualifying,Round 2,,2,2017-02-08,Colo-Colo,CHI,Colo-Colo,Botafogo RJ,BRA,Botafogo,1.0,1.0,empate,1.0,0.0,,,,False,,openfootball
2017,Qualifying,Round 2,,2,2017-02-09,The Strongest,BOL,The Strongest,Montevideo Wanderers,URU,Montevideo Wanderers,4.0,0.0,mandante,2.0,0.0,,,,False,,openfootball
2017,Qualifying,Round 2,,2,2017-02-09,Club Olimpia,PAR,Olimpia,Independiente del Valle,ECU,Independiente del Valle,3.0,1.0,mandante,2.0,1.0,,,,False,,openfootball
2017,Qualifying,Round 2,,2,2017-02-09,Universitario de Deportes,PER,Universitario,Deportivo Capiatá,PAR,Deportivo Capiatá,0.0,3.0,visitante,0.0,2.0,,,,False,,openfootball
2017,Qualifying,Round 3,,1,2017-02-15,Athletico Paranaense,BRA,Athletico-PR,Deportivo Capiatá,PAR,Deportivo Capiatá,3.0,3.0,empate,1.0,1.0,,,,False,,openfootball
2017,Qualifying,Round 3,,1,2017-02-15,Botafogo RJ,BRA,Botafogo,Club Olimpia,PAR,Olimpia,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2017,Qualifying,Round 3,,1,2017-02-16,Atlético Junior,COL,Junior,Atlético Tucumán,ARG,Atlético Tucumán,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2017,Qualifying,Round 3,,1,2017-02-16,Unión Española,CHI,Unión Española,The Strongest,BOL,The Strongest,1.0,1.0,empate,0.0,1.0,,,,False,,openfootball
2017,Qualifying,Round 3,,2,2017-02-22,Deportivo Capiatá,PAR,Deportivo Capiatá,Athletico Paranaense,BRA,Athletico-PR,0.0,1.0,visitante,0.0,1.0,,,,False,,openfootball
2017,Qualifying,Round 3,,2,2017-02-22,Club Olimpia,PAR,Olimpia,Botafogo RJ,BRA,Botafogo,1.0,0.0,mandante,0.0,0.0,1.0,3.0,Botafogo RJ,False,,openfootball
2017,Qualifying,Round 3,,2,2017-02-23,Atlético Tucumán,ARG,Atlético Tucumán,Atlético Junior,COL,Junior,3.0,1.0,mandante,3.0,0.0,,,,False,,openfootball
2017,Qualifying,Round 3,,2,2017-02-23,The Strongest,BOL,The Strongest,Unión Española,CHI,Unión Española,5.0,0.0,mandante,2.0,0.0,,,,False,,openfootball
2017,Group,,G,1,2017-03-14,Botafogo RJ,BRA,Botafogo,Estudiantes,ARG,Estudiantes,2.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2017,Group,,G,1,2017-03-14,Barcelona,ECU,Barcelona SC,Atlético Nacional,COL,Atlético Nacional,2.0,1.0,mandante,2.0,1.0,,,,False,,openfootball
2017,Group,,G,1,2017-04-11,Estudiantes,ARG,Estudiantes,Barcelona,ECU,Barcelona SC,0.0,2.0,visitante,0.0,0.0,,,,False,,openfootball
2017,Group,,G,1,2017-04-13,Atlético Nacional,COL,Atlético Nacional,Botafogo RJ,BRA,Botafogo,0.0,2.0,visitante,0.0,1.0,,,,False,,openfootball
2017,Group,,G,1,2017-04-19,Estudiantes,ARG,Estudiantes,Atlético Nacional,COL,Atlético Nacional,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2017,Group,,G,1,2017-04-20,Barcelona,ECU,Barcelona SC,Botafogo RJ,BRA,Botafogo,1.0,1.0,empate,1.0,0.0,,,,False,,openfootball
2017,Group,,G,1,2017-05-02,Atlético Nacional,COL,Atlético Nacional,Estudiantes,ARG,Estudiantes,4.0,1.0,mandante,2.0,0.0,,,,False,,openfootball
2017,Group,,G,1,2017-05-02,Botafogo RJ,BRA,Botafogo,Barcelona,ECU,Barcelona SC,0.0,2.0,visitante,0.0,2.0,,,,False,,openfootball
2017,Group,,G,1,2017-05-18,Barcelona,ECU,Barcelona SC,Estudiantes,ARG,Estudiantes,0.0,3.0,visitante,0.0,1.0,,,,False,,openfootball
2017,Group,,G,1,2017-05-18,Botafogo RJ,BRA,Botafogo,Atlético Nacional,COL,Atlético Nacional,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2017,Group,,G,1,2017-05-25,Atlético Nacional,COL,Atlético Nacional,Barcelona,ECU,Barcelona SC,3.0,1.0,mandante,2.0,1.0,,,,False,,openfootball
2017,Group,,G,1,2017-05-25,Estudiantes,ARG,Estudiantes,Botafogo RJ,BRA,Botafogo,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2017,Group,,F,1,2017-03-09,The Strongest,BOL,The Strongest,Santa Fe,COL,Santa Fe,2.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2017,Group,,F,1,2017-03-09,Sporting Cristal,PER,Sporting Cristal,Santos FC,BRA,Santos,1.0,1.0,empate,1.0,0.0,,,,False,,openfootball
2017,Group,,F,1,2017-03-16,Santa Fe,COL,Santa Fe,Sporting Cristal,PER,Sporting Cristal,3.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2017,Group,,F,1,2017-03-16,Santos FC,BRA,Santos,The Strongest,BOL,The Strongest,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2017,Group,,F,1,2017-04-18,Sporting Cristal,PER,Sporting Cristal,The Strongest,BOL,The Strongest,0.0,0.0,empate,,,,,,False,,openfootball
2017,Group,,F,1,2017-04-19,Santa Fe,COL,Santa Fe,Santos FC,BRA,Santos,0.0,0.0,empate,,,,,,False,,openfootball
2017,Group,,F,1,2017-05-04,The Strongest,BOL,The Strongest,Sporting Cristal,PER,Sporting Cristal,5.0,1.0,mandante,3.0,0.0,,,,False,,openfootball
2017,Group,,F,1,2017-05-04,Santos FC,BRA,Santos,Santa Fe,COL,Santa Fe,3.0,2.0,mandante,2.0,2.0,,,,False,,openfootball
2017,Group,,F,1,2017-05-17,Sporting Cristal,PER,Sporting Cristal,Santa Fe,COL,Santa Fe,0.0,2.0,visitante,0.0,1.0,,,,False,,openfootball
2017,Group,,F,1,2017-05-17,The Strongest,BOL,The Strongest,Santos FC,BRA,Santos,1.0,1.0,empate,1.0,0.0,,,,False,,openfootball
2017,Group,,F,1,2017-05-23,Santos FC,BRA,Santos,Sporting Cristal,PER,Sporting Cristal,4.0,0.0,mandante,2.0,0.0,,,,False,,openfootball
2017,Group,,F,1,2017-05-23,Santa Fe,COL,Santa Fe,The Strongest,BOL,The Strongest,1.0,1.0,empate,1.0,1.0,,,,False,,openfootball
2017,Group,,H,1,2017-03-14,FBC Melgar,PER,Melgar,Emelec,ECU,Emelec,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2017,Group,,H,1,2017-03-15,Independiente Medellín,COL,Independiente Medellín,River Plate,ARG,River Plate,1.0,3.0,visitante,0.0,2.0,,,,False,,openfootball
2017,Group,,H,1,2017-04-13,Emelec,ECU,Emelec,Independiente Medellín,COL,Independiente Medellín,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2017,Group,,H,1,2017-04-13,River Plate,ARG,River Plate,FBC Melgar,PER,Melgar,4.0,2.0,mandante,3.0,2.0,,,,False,,openfootball
2017,Group,,H,1,2017-04-20,Independiente Medellín,COL,Independiente Medellín,FBC Melgar,PER,Melgar,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2017,Group,,H,1,2017-04-26,FBC Melgar,PER,Melgar,Independiente Medellín,COL,Independiente Medellín,1.0,2.0,visitante,0.0,0.0,,,,False,,openfootball
2017,Group,,H,1,2017-04-27,Emelec,ECU,Emelec,River Plate,ARG,River Plate,1.0,2.0,visitante,1.0,1.0,,,,False,,openfootball
2017,Group,,H,1,2017-05-10,River Plate,ARG,River Plate,Emelec,ECU,Emelec,1.0,1.0,empate,0.0,0.0,,,,False,,openfootball
2017,Group,,H,1,2017-05-16,Independiente Medellín,COL,Independiente Medellín,Emelec,ECU,Emelec,1.0,2.0,visitante,1.0,2.0,,,,False,,openfootball
2017,Group,,H,1,2017-05-18,FBC Melgar,PER,Melgar,River Plate,ARG,River Plate,2.0,3.0,visitante,1.0,2.0,,,,False,,openfootball
2017,Group,,H,1,2017-05-25,River Plate,ARG,River Plate,Independiente Medellín,COL,Independiente Medellín,1.0,2.0,visitante,0.0,0.0,,,,False,,openfootball
2017,Group,,H,1,2017-05-25,Emelec,ECU,Emelec,FBC Melgar,PER,Melgar,3.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2017,Group,,A,1,2017-03-07,Athletico Paranaense,BRA,Athletico-PR,Universidad Católica,CHI,Universidad Católica,2.0,2.0,empate,1.0,0.0,,,,False,,openfootball
2017,Group,,A,1,2017-03-08,Flamengo RJ,BRA,Flamengo,San Lorenzo,ARG,San Lorenzo,4.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2017,Group,,A,1,2017-03-15,San Lorenzo,ARG,San Lorenzo,Athletico Paranaense,BRA,Athletico-PR,0.0,1.0,visitante,0.0,1.0,,,,False,,openfootball
2017,Group,,A,1,2017-03-15,Universidad Católica,CHI,Universidad Católica,Flamengo RJ,BRA,Flamengo,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2017,Group,,A,1,2017-04-12,Universidad Católica,CHI,Universidad Católica,San Lorenzo,ARG,San Lorenzo,1.0,1.0,empate,0.0,1.0,,,,False,,openfootball
2017,Group,,A,1,2017-04-12,Flamengo RJ,BRA,Flamengo,Athletico Paranaense,BRA,Athletico-PR,2.0,1.0,mandante,2.0,0.0,,,,False,,openfootball
2017,Group,,A,1,2017-04-25,San Lorenzo,ARG,San Lorenzo,Universidad Católica,CHI,Universidad Católica,2.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2017,Group,,A,1,2017-04-26,Athletico Paranaense,BRA,Athletico-PR,Flamengo RJ,BRA,Flamengo,2.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2017,Group,,A,1,2017-05-03,Athletico Paranaense,BRA,Athletico-PR,San Lorenzo,ARG,San Lorenzo,0.0,3.0,visitante,0.0,1.0,,,,False,,openfootball
2017,Group,,A,1,2017-05-03,Flamengo RJ,BRA,Flamengo,Universidad Católica,CHI,Universidad Católica,3.0,1.0,mandante,0.0,0.0,,,,False,,openfootball
2017,Group,,A,1,2017-05-17,San Lorenzo,ARG,San Lorenzo,Flamengo RJ,BRA,Flamengo,2.0,1.0,mandante,0.0,1.0,,,,False,,openfootball
2017,Group,,A,1,2017-05-17,Universidad Católica,CHI,Universidad Católica,Athletico Paranaense,BRA,Athletico-PR,2.0,3.0,visitante,1.0,0.0,,,,False,,openfootball
2017,Group,,B,1,2017-03-07,Jorge Wilstermann,BOL,Jorge Wilstermann,Peñarol,URU,Peñarol,6.0,2.0,mandante,3.0,0.0,,,,False,,openfootball
2017,Group,,B,1,2017-03-08,Atlético Tucumán,ARG,Atlético Tucumán,Palmeiras,BRA,Palmeiras,1.0,1.0,empate,1.0,1.0,,,,False,,openfootball
2017,Group,,B,1,2017-03-15,Palmeiras,BRA,Palmeiras,Jorge Wilstermann,BOL,Jorge Wilstermann,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2017,Group,,B,1,2017-03-16,Peñarol,URU,Peñarol,Atlético Tucumán,ARG,Atlético Tucumán,2.0,1.0,mandante,0.0,0.0,,,,False,,openfootball
2017,Group,,B,1,2017-04-11,Jorge Wilstermann,BOL,Jorge Wilstermann,Atlético Tucumán,ARG,Atlético Tucumán,2.0,1.0,mandante,0.0,0.0,,,,False,,openfootball
2017,Group,,B,1,2017-04-12,Palmeiras,BRA,Palmeiras,Peñarol,URU,Peñarol,3.0,2.0,mandante,0.0,1.0,,,,False,,openfootball
2017,Group,,B,1,2017-04-25,Atlético Tucumán,ARG,Atlético Tucumán,Jorge Wilstermann,BOL,Jorge Wilstermann,2.0,1.0,mandante,0.0,0.0,,,,False,,openfootball
2017,Group,,B,1,2017-04-26,Peñarol,URU,Peñarol,Palmeiras,BRA,Palmeiras,2.0,3.0,visitante,2.0,0.0,,,,False,,openfootball
2017,Group,,B,1,2017-05-02,Atlético Tucumán,ARG,Atlético Tucumán,Peñarol,URU,Peñarol,2.0,1.0,mandante,0.0,0.0,,,,False,,openfootball
2017,Group,,B,1,2017-05-03,Jorge Wilstermann,BOL,Jorge Wilstermann,Palmeiras,BRA,Palmeiras,3.0,2.0,mandante,2.0,1.0,,,,False,,openfootball
2017,Group,,B,1,2017-05-24,Peñarol,URU,Peñarol,Jorge Wilstermann,BOL,Jorge Wilstermann,2.0,0.0,mandante,2.0,0.0,,,,False,,openfootball
2017,Group,,B,1,2017-05-24,Palmeiras,BRA,Palmeiras,Atlético Tucumán,ARG,Atlético Tucumán,3.0,1.0,mandante,1.0,0.0,,,,False,,openfootball
2017,Group,,E,1,2017-03-08,Godoy Cruz,ARG,Godoy Cruz,Atlético Mineiro,BRA,Atlético Mineiro,1.0,1.0,empate,1.0,0.0,,,,False,,openfootball
2017,Group,,E,1,2017-03-08,Sport Boys Warnes,BOL,Sport Boys Warnes,Libertad,PAR,Libertad,3.0,3.0,empate,1.0,1.0,,,,False,,openfootball
2017,Group,,E,1,2017-04-11,Libertad,PAR,Libertad,Godoy Cruz,ARG,Godoy Cruz,1.0,2.0,visitante,1.0,1.0,,,,False,,openfootball
2017,Group,,E,1,2017-04-13,Atlético Mineiro,BRA,Atlético Mineiro,Sport Boys Warnes,BOL,Sport Boys Warnes,5.0,2.0,mandante,1.0,1.0,,,,False,,openfootball
2017,Group,,E,1,2017-04-19,Libertad,PAR,Libertad,Atlético Mineiro,BRA,Atlético Mineiro,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2017,Group,,E,1,2017-04-20,Godoy Cruz,ARG,Godoy Cruz,Sport Boys Warnes,BOL,Sport Boys Warnes,2.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2017,Group,,E,1,2017-04-26,Atlético Mineiro,BRA,Atlético Mineiro,Libertad,PAR,Libertad,2.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2017,Group,,E,1,2017-04-27,Sport Boys Warnes,BOL,Sport Boys Warnes,Godoy Cruz,ARG,Godoy Cruz,1.0,3.0,visitante,0.0,1.0,,,,False,,openfootball
2017,Group,,E,1,2017-05-03,Sport Boys Warnes,BOL,Sport Boys Warnes,Atlético Mineiro,BRA,Atlético Mineiro,1.0,5.0,visitante,1.0,2.0,,,,False,,openfootball
2017,Group,,E,1,2017-05-04,Godoy Cruz,ARG,Godoy Cruz,Libertad,PAR,Libertad,1.0,1.0,empate,1.0,1.0,,,,False,,openfootball
2017,Group,,E,1,2017-05-16,Libertad,PAR,Libertad,Sport Boys Warnes,BOL,Sport Boys Warnes,1.0,1.0,empate,1.0,0.0,,,,False,,openfootball
2017,Group,,E,1,2017-05-16,Atlético Mineiro,BRA,Atlético Mineiro,Godoy Cruz,ARG,Godoy Cruz,4.0,1.0,mandante,3.0,0.0,,,,False,,openfootball
2017,Group,,C,1,2017-03-07,Zulia FC,VEN,Zulia,Chapecoense,BRA,Chapecoense,1.0,2.0,visitante,0.0,1.0,,,,False,,openfootball
2017,Group,,C,1,2017-03-09,Lanús,ARG,Lanús,Nacional,URU,Nacional,0.0,1.0,visitante,0.0,1.0,,,,False,,openfootball
2017,Group,,C,1,2017-03-15,Nacional,URU,Nacional,Zulia FC,VEN,Zulia,0.0,1.0,visitante,0.0,1.0,,,,False,,openfootball
2017,Group,,C,1,2017-03-16,Chapecoense,BRA,Chapecoense,Lanús,ARG,Lanús,1.0,3.0,visitante,0.0,0.0,,,,False,,openfootball
2017,Group,,C,1,2017-04-18,Lanús,ARG,Lanús,Zulia FC,VEN,Zulia,5.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2017,Group,,C,1,2017-04-18,Chapecoense,BRA,Chapecoense,Nacional,URU,Nacional,1.0,1.0,empate,1.0,1.0,,,,False,,openfootball
2017,Group,,C,1,2017-04-27,Nacional,URU,Nacional,Chapecoense,BRA,Chapecoense,3.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2017,Group,,C,1,2017-04-27,Zulia FC,VEN,Zulia,Lanús,ARG,Lanús,1.0,1.0,empate,1.0,0.0,,,,False,,openfootball
2017,Group,,C,1,2017-05-16,Zulia FC,VEN,Zulia,Nacional,URU,Nacional,0.0,0.0,empate,,,,,,False,,openfootball
2017,Group,,C,1,2017-05-17,Lanús,ARG,Lanús,Chapecoense,BRA,Chapecoense,3.0,0.0,mandante,,,,,,False,awarded,openfootball
2017,Group,,C,1,2017-05-23,Nacional,URU,Nacional,Lanús,ARG,Lanús,0.0,1.0,visitante,0.0,1.0,,,,False,,openfootball
2017,Group,,C,1,2017-05-23,Chapecoense,BRA,Chapecoense,Zulia FC,VEN,Zulia,2.0,1.0,mandante,0.0,1.0,,,,False,,openfootball
2017,Group,,D,1,2017-03-07,Deportes Iquique,CHI,Iquique,Guaraní,PAR,Guaraní,0.0,1.0,visitante,0.0,0.0,,,,False,,openfootball
2017,Group,,D,1,2017-03-09,Zamora FC,VEN,Zamora,Grêmio Porto Alegre,BRA,Grêmio,0.0,2.0,visitante,0.0,1.0,,,,False,,openfootball
2017,Group,,D,1,2017-04-11,Grêmio Porto Alegre,BRA,Grêmio,Deportes Iquique,CHI,Iquique,3.0,2.0,mandante,3.0,0.0,,,,False,,openfootball
2017,Group,,D,1,2017-04-12,Guaraní,PAR,Guaraní,Zamora FC,VEN,Zamora,3.0,1.0,mandante,1.0,1.0,,,,False,,openfootball
2017,Group,,D,1,2017-04-19,Zamora FC,VEN,Zamora,Deportes Iquique,CHI,Iquique,1.0,4.0,visitante,0.0,2.0,,,,False,,openfootball
2017,Group,,D,1,2017-04-20,Guaraní,PAR,Guaraní,Grêmio Porto Alegre,BRA,Grêmio,1.0,1.0,empate,0.0,0.0,,,,False,,openfootball
2017,Group,,D,1,2017-04-25,Deportes Iquique,CHI,Iquique,Zamora FC,VEN,Zamora,4.0,3.0,mandante,1.0,0.0,,,,False,,openfootball
2017,Group,,D,1,2017-04-27,Grêmio Porto Alegre,BRA,Grêmio,Guaraní,PAR,Guaraní,4.0,1.0,mandante,3.0,1.0,,,,False,,openfootball
2017,Group,,D,1,2017-05-03,Deportes Iquique,CHI,Iquique,Grêmio Porto Alegre,BRA,Grêmio,2.0,1.0,mandante,1.0,1.0,,,,False,,openfootball
2017,Group,,D,1,2017-05-04,Zamora FC,VEN,Zamora,Guaraní,PAR,Guaraní,1.0,3.0,visitante,1.0,2.0,,,,False,,openfootball
2017,Group,,D,1,2017-05-25,Guaraní,PAR,Guaraní,Deportes Iquique,CHI,Iquique,0.0,0.0,empate,,,,,,False,,openfootball
2017,Group,,D,1,2017-05-25,Grêmio Porto Alegre,BRA,Grêmio,Zamora FC,VEN,Zamora,4.0,0.0,mandante,3.0,0.0,,,,False,,openfootball
2017,Playoffs,Round of 16,,1,2017-07-04,Godoy Cruz,ARG,Godoy Cruz,Grêmio Porto Alegre,BRA,Grêmio,0.0,1.0,visitante,0.0,1.0,,,,False,,openfootball
2017,Playoffs,Round of 16,,1,2017-07-04,Guaraní,PAR,Guaraní,River Plate,ARG,River Plate,0.0,2.0,visitante,0.0,1.0,,,,False,,openfootball
2017,Playoffs,Round of 16,,1,2017-07-05,Athletico Paranaense,BRA,Athletico-PR,Santos FC,BRA,Santos,2.0,3.0,visitante,1.0,1.0,,,,False,,openfootball
2017,Playoffs,Round of 16,,1,2017-07-05,Barcelona,ECU,Barcelona SC,Palmeiras,BRA,Palmeiras,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2017,Playoffs,Round of 16,,1,2017-07-05,Jorge Wilstermann,BOL,Jorge Wilstermann,Atlético Mineiro,BRA,Atlético Mineiro,1.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2017,Playoffs,Round of 16,,1,2017-07-06,The Strongest,BOL,The Strongest,Lanús,ARG,Lanús,1.0,1.0,empate,0.0,1.0,,,,False,,openfootball
2017,Playoffs,Round of 16,,1,2017-07-06,Nacional,URU,Nacional,Botafogo RJ,BRA,Botafogo,0.0,1.0,visitante,0.0,1.0,,,,False,,openfootball
2017,Playoffs,Round of 16,,1,2017-07-06,Emelec,ECU,Emelec,San Lorenzo,ARG,San Lorenzo,0.0,1.0,visitante,0.0,1.0,,,,False,,openfootball
2017,Playoffs,Round of 16,,2,2017-08-08,Lanús,ARG,Lanús,The Strongest,BOL,The Strongest,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2017,Playoffs,Round of 16,,2,2017-08-08,River Plate,ARG,River Plate,Guaraní,PAR,Guaraní,1.0,1.0,empate,0.0,1.0,,,,False,,openfootball
2017,Playoffs,Round of 16,,2,2017-08-09,Grêmio Porto Alegre,BRA,Grêmio,Godoy Cruz,ARG,Godoy Cruz,2.0,1.0,mandante,1.0,1.0,,,,False,,openfootball
2017,Playoffs,Round of 16,,2,2017-08-09,Palmeiras,BRA,Palmeiras,Barcelona,ECU,Barcelona SC,1.0,0.0,mandante,0.0,0.0,4.0,5.0,Barcelona,False,,openfootball
2017,Playoffs,Round of 16,,2,2017-08-09,Atlético Mineiro,BRA,Atlético Mineiro,Jorge Wilstermann,BOL,Jorge Wilstermann,0.0,0.0,empate,,,,,,False,,openfootball
2017,Playoffs,Round of 16,,2,2017-08-10,Botafogo RJ,BRA,Botafogo,Nacional,URU,Nacional,2.0,0.0,mandante,2.0,0.0,,,,False,,openfootball
2017,Playoffs,Round of 16,,2,2017-08-10,Santos FC,BRA,Santos,Athletico Paranaense,BRA,Athletico-PR,1.0,0.0,mandante,0.0,0.0,,,,False,,openfootball
2017,Playoffs,Round of 16,,2,2017-08-10,San Lorenzo,ARG,San Lorenzo,Emelec,ECU,Emelec,0.0,1.0,visitante,0.0,0.0,5.0,4.0,San Lorenzo,False,,openfootball
2017,Finals,Quarterfinals,,1,2017-09-13,San Lorenzo,ARG,San Lorenzo,Lanús,ARG,Lanús,2.0,0.0,mandante,1.0,0.0,,,,False,,openfootball
2017,Finals,Quarterfinals,,1,2017-09-13,Barcelona,ECU,Barcelona SC,Santos FC,BRA,Santos,1.0,1.0,empate,0.0,0.0,,,,False,,openfootball
